date_time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,cloud_cover,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,weather_code
2022-10-01 00:00:00+00:00,25.511,94.49476,24.561,31.543438,1.3,100.0,0.17960572,2.9024127,209.7448,61.0
2022-10-01 01:00:00+00:00,26.411001,88.261,24.311,31.320229,0.6,100.0,0.4039054,9.504272,232.69597,53.0
2022-10-01 02:00:00+00:00,26.911001,88.0387,24.761,32.21153,0.7,100.0,0.42380714,8.78872,214.9921,53.0
2022-10-01 03:00:00+00:00,28.011,85.29904,25.311,33.920822,0.6,100.0,0.5554154,7.072878,194.7436,53.0
2022-10-01 04:00:00+00:00,29.011,78.12226,24.811,34.491055,0.4,100.0,0.87593484,7.754637,201.80147,51.0
2022-10-01 05:00:00+00:00,28.361,79.207184,24.411001,33.25674,0.4,100.0,0.8017881,10.009036,217.6943,51.0
2022-10-01 06:00:00+00:00,28.911001,75.577705,24.161001,33.971954,0.8,100.0,0.9722469,7.7879906,213.6901,53.0
2022-10-01 07:00:00+00:00,29.411001,72.76609,24.011,35.040676,0.1,99.0,1.1159194,3.2399998,270.0,51.0
2022-10-01 08:00:00+00:00,26.761,79.948746,23.011,30.056034,3.2,100.0,0.70434594,15.124284,181.36389,63.0
2022-10-01 09:00:00+00:00,25.711,86.8836,23.361,30.567024,5.7,100.0,0.43306994,5.8603754,169.3804,63.0
2022-10-01 10:00:00+00:00,25.611,88.995804,23.661001,30.821102,2.1,100.0,0.36117435,4.6800003,202.6199,61.0
2022-10-01 11:00:00+00:00,25.511,90.337685,23.811,31.026157,0.8,100.0,0.31525254,3.219938,153.43501,53.0
2022-10-01 12:00:00+00:00,25.011,94.47475,24.061,30.257347,0.5,100.0,0.17499304,6.1305785,130.23628,53.0
2022-10-01 13:00:00+00:00,25.061,94.47673,24.111,30.518478,0.7,100.0,0.17545128,4.896529,107.10281,53.0
2022-10-01 14:00:00+00:00,24.961,95.900696,24.261,30.462482,0.3,100.0,0.12944198,5.2416787,105.945465,51.0
2022-10-01 15:00:00+00:00,24.861,96.764145,24.311,30.600521,0.1,100.0,0.10157037,3.8268526,131.18582,51.0
2022-10-01 16:00:00+00:00,24.761,97.34361,24.311,30.478867,0.0,100.0,0.08288598,3.9763298,95.19434,3.0
2022-10-01 17:00:00+00:00,24.611,97.92621,24.261,30.192879,0.0,100.0,0.06413102,4.6938252,94.39862,3.0
2022-10-01 18:00:00+00:00,24.411001,97.923164,24.061,29.92006,0.5,100.0,0.06346464,4.3349743,85.23644,53.0
2022-10-01 19:00:00+00:00,23.811,97.91388,23.461,29.32203,5.4,100.0,0.061501026,1.8,126.86999,63.0
2022-10-01 20:00:00+00:00,23.761,98.20888,23.461,28.96915,10.3,100.0,0.052645683,3.8773184,158.19853,65.0
2022-10-01 21:00:00+00:00,23.861,96.44855,23.261,28.864803,1.0,100.0,0.10501766,4.452954,104.03627,55.0
2022-10-01 22:00:00+00:00,23.861,96.74024,23.311,28.714043,2.4,100.0,0.09639168,5.6920996,71.564964,61.0
2022-10-01 23:00:00+00:00,23.861,96.74024,23.311,28.749672,0.7,100.0,0.09639168,5.4477882,82.40546,53.0
2022-10-02 00:00:00+00:00,24.761,93.61568,23.661001,30.077305,0.0,100.0,0.19922113,3.96,90.0,3.0
2022-10-02 01:00:00+00:00,26.211,87.19084,23.911001,31.758358,0.0,100.0,0.43558073,3.4152596,108.43504,3.0
2022-10-02 02:00:00+00:00,27.361,82.47135,24.111,32.68248,0.0,100.0,0.63769484,5.8048253,150.2552,3.0
2022-10-02 03:00:00+00:00,27.611,82.74833,24.411001,33.087612,0.1,100.0,0.6368296,6.0347,162.64589,51.0
2022-10-02 04:00:00+00:00,27.761,81.53614,24.311,33.040127,0.2,100.0,0.6875725,6.9527545,111.25058,51.0
2022-10-02 05:00:00+00:00,27.261,83.45531,24.211,32.22969,0.1,100.0,0.5983815,8.654986,106.9276,51.0
2022-10-02 06:00:00+00:00,27.711,81.285866,24.211,32.67677,0.0,100.0,0.69487166,8.669949,131.63345,3.0
2022-10-02 07:00:00+00:00,28.111,80.12791,24.361,32.94833,0.0,100.0,0.75524163,10.195057,132.13753,3.0
2022-10-02 08:00:00+00:00,28.211,80.14108,24.461,32.736362,0.0,100.0,0.7591319,12.768586,139.574,3.0
2022-10-02 09:00:00+00:00,27.511,82.98492,24.361,31.89291,0.0,100.0,0.624444,13.324863,141.58191,3.0
2022-10-02 10:00:00+00:00,27.011,85.453575,24.361,31.433865,0.0,100.0,0.51845455,13.049689,155.55606,3.0
2022-10-02 11:00:00+00:00,26.211,88.77559,24.211,31.11435,0.0,100.0,0.38167858,9.114471,170.9098,3.0
2022-10-02 12:00:00+00:00,26.761,88.55389,24.711,32.26115,0.0,100.0,0.401999,7.2,143.13002,3.0
2022-10-02 13:00:00+00:00,26.511,89.33198,24.611,31.861446,0.0,100.0,0.36921072,7.7879906,123.6901,3.0
2022-10-02 14:00:00+00:00,26.161001,90.38208,24.461,31.55571,0.0,100.0,0.3260789,6.830519,108.43504,3.0
2022-10-02 15:00:00+00:00,25.611,92.53977,24.311,30.949463,0.0,100.0,0.24483919,6.5693827,99.46225,3.0
2022-10-02 16:00:00+00:00,25.311,93.641,24.211,30.628029,0.0,100.0,0.20501947,6.28713,113.62939,3.0
2022-10-02 17:00:00+00:00,25.111,93.63181,24.011,30.092873,0.0,100.0,0.20289469,7.729527,117.75845,3.0
2022-10-02 18:00:00+00:00,24.711,93.895744,23.661001,29.554874,0.0,100.0,0.18991542,7.2,126.86999,3.0
2022-10-02 19:00:00+00:00,24.411001,94.45056,23.461,29.21854,0.0,100.0,0.16959167,6.618519,135.0001,3.0
2022-10-02 20:00:00+00:00,24.111,95.58623,23.361,29.141346,0.0,100.0,0.13248634,4.6800003,157.3801,3.0
2022-10-02 21:00:00+00:00,24.261,95.3033,23.461,29.401756,0.0,100.0,0.14225006,4.3349743,94.76356,3.0
2022-10-02 22:00:00+00:00,23.911001,97.03376,23.411001,28.854557,0.0,100.0,0.08797455,5.4833565,113.19862,3.0
2022-10-02 23:00:00+00:00,24.061,96.74501,23.511,28.925323,0.0,100.0,0.09741044,6.439876,116.56499,3.0
2022-10-03 00:00:00+00:00,25.661001,88.19916,23.561,29.788982,0.0,100.0,0.38847327,11.681987,123.690094,3.0
2022-10-03 01:00:00+00:00,26.611,84.13883,23.711,30.395607,0.0,100.0,0.5522311,14.654254,117.824005,3.0
2022-10-03 02:00:00+00:00,27.811,81.055084,24.261,31.976376,0.0,100.0,0.70754886,14.372974,112.067955,3.0
2022-10-03 03:00:00+00:00,28.911001,78.10794,24.711,33.8747,0.0,95.0,0.87146807,14.986553,114.102234,3.0
2022-10-03 04:00:00+00:00,29.961,72.86023,24.561,35.392963,0.1,100.0,1.1477013,15.463246,114.775116,51.0
2022-10-03 05:00:00+00:00,28.111,76.82876,23.661001,32.73956,1.9,99.0,0.88069034,16.179987,122.27562,61.0
2022-10-03 06:00:00+00:00,29.161001,74.49222,24.161001,32.823082,0.3,100.0,1.0302231,17.377226,129.95749,51.0
2022-10-03 07:00:00+00:00,27.961,77.73717,23.711,31.549438,0.8,99.0,0.83880854,19.272614,122.79953,53.0
2022-10-03 08:00:00+00:00,28.211,80.622116,24.561,32.456676,0.4,99.0,0.7407367,15.124284,141.76614,51.0
2022-10-03 09:00:00+00:00,28.111,77.52553,23.811,31.492004,0.3,97.0,0.85419416,17.826363,136.63654,51.0
2022-10-03 10:00:00+00:00,27.661001,81.03609,24.111,32.302414,0.0,100.0,0.7021029,10.464797,153.43501,3.0
2022-10-03 11:00:00+00:00,26.811,85.43356,24.161001,31.790092,0.0,100.0,0.51312304,8.373386,154.5367,3.0
2022-10-03 12:00:00+00:00,27.261,83.45531,24.211,31.930939,0.0,100.0,0.5983815,10.703569,137.72638,3.0
2022-10-03 13:00:00+00:00,26.961,83.67263,23.961,31.125202,0.0,98.0,0.5802512,13.104198,127.18479,3.0
2022-10-03 14:00:00+00:00,26.411001,86.94728,24.061,31.121155,0.0,100.0,0.44911838,9.793059,126.027466,3.0
2022-10-03 15:00:00+00:00,26.111,88.501686,24.061,31.025265,0.0,100.0,0.38869858,8.39657,120.96369,3.0
2022-10-03 16:00:00+00:00,25.661001,91.16549,24.111,30.97704,0.0,100.0,0.29080868,5.8603754,47.489597,3.0
2022-10-03 17:00:00+00:00,24.911001,94.754906,24.011,30.02427,0.0,100.0,0.16513562,6.830519,341.56494,3.0
2022-10-03 18:00:00+00:00,24.111,97.918526,23.761,29.05708,0.0,100.0,0.06247592,6.9247384,332.1028,3.0
2022-10-03 19:00:00+00:00,23.911001,97.32686,23.461,28.494137,0.0,100.0,0.07928133,8.161764,318.57642,3.0
2022-10-03 20:00:00+00:00,23.761,97.618126,23.361,28.801968,0.2,100.0,0.07001042,4.6102495,321.34018,51.0
2022-10-03 21:00:00+00:00,23.361,97.906906,23.011,27.50327,1.4,98.0,0.06006193,9.346143,344.3577,61.0
2022-10-03 22:00:00+00:00,23.561,97.319954,23.111,27.973785,0.1,91.0,0.07783604,7.8954163,335.77228,51.0
2022-10-03 23:00:00+00:00,23.911001,96.74141,23.361,28.658901,0.0,100.0,0.09664607,6.6185193,337.6198,3.0
2022-10-04 00:00:00+00:00,25.361,93.083374,24.161001,30.31884,0.0,100.0,0.22366166,8.534353,332.3541,3.0
2022-10-04 01:00:00+00:00,26.911001,86.73264,24.511,32.386066,0.0,100.0,0.47009492,6.489992,3.179772,3.0
2022-10-04 02:00:00+00:00,28.061,81.5732,24.611,33.714508,0.1,100.0,0.69826245,5.692099,34.69522,51.0
2022-10-04 03:00:00+00:00,28.761,78.554825,24.661001,34.440456,0.1,100.0,0.84631157,6.193674,35.537766,51.0
2022-10-04 04:00:00+00:00,29.711,74.137024,24.611,36.81887,0.2,100.0,1.078121,5.8048253,60.255207,51.0
2022-10-04 05:00:00+00:00,29.861,71.97557,24.261,35.03652,0.1,100.0,1.178369,7.42159,75.96373,51.0
2022-10-04 06:00:00+00:00,29.811,72.182884,24.261,34.965176,0.3,100.0,1.1663008,7.5685663,87.27374,51.0
2022-10-04 07:00:00+00:00,29.911001,72.85167,24.511,35.316235,0.2,98.0,1.1447816,9.726665,87.87895,51.0
2022-10-04 08:00:00+00:00,28.911001,75.80472,24.211,33.72158,2.3,97.0,0.96320486,9.72,90.0,61.0
2022-10-04 09:00:00+00:00,29.261,72.30411,23.761,33.678383,0.0,100.0,1.1251135,10.495713,95.906044,3.0
2022-10-04 10:00:00+00:00,28.761,73.98035,23.661001,33.29888,0.0,100.0,1.0269456,9.255571,103.49575,3.0
2022-10-04 11:00:00+00:00,27.561,82.00187,24.211,32.658062,0.0,100.0,0.6624625,7.771331,103.39252,3.0
2022-10-04 12:00:00+00:00,26.861,85.95235,24.311,32.092506,0.0,100.0,0.49629498,7.289444,110.22495,3.0
2022-10-04 13:00:00+00:00,26.861,86.728035,24.461,32.396076,0.0,100.0,0.46888232,5.8603754,100.619606,3.0
2022-10-04 14:00:00+00:00,26.461,87.47506,24.211,31.758419,0.0,100.0,0.43222165,6.4096174,128.15727,3.0
2022-10-04 15:00:00+00:00,26.061,87.440094,23.811,31.002827,0.0,100.0,0.42334557,7.145796,139.08571,3.0
2022-10-04 16:00:00+00:00,25.661001,88.73214,23.661001,30.514084,0.0,100.0,0.37092543,7.127636,135.0001,3.0
2022-10-04 17:00:00+00:00,25.361,90.59972,23.711,30.307983,0.0,92.0,0.3039899,6.696387,126.25393,3.0
2022-10-04 18:00:00+00:00,25.061,92.23222,23.711,30.038513,0.0,100.0,0.24675965,6.489992,109.440125,3.0
2022-10-04 19:00:00+00:00,24.861,93.620285,23.761,29.870914,0.0,100.0,0.20026469,6.4799995,90.0,3.0
2022-10-04 20:00:00+00:00,24.711,94.17882,23.711,29.616089,0.0,84.0,0.18110704,6.9899354,78.11137,3.0
2022-10-04 21:00:00+00:00,24.461,94.7377,23.561,29.303719,0.0,24.0,0.16129565,6.792466,57.99466,1.0
2022-10-04 22:00:00+00:00,24.111,95.87509,23.411001,29.052574,0.0,1.0,0.12381482,5.495161,58.392544,0.0
2022-10-04 23:00:00+00:00,24.061,96.74501,23.511,29.296597,0.0,16.0,0.09741044,3.8939953,56.3099,0.0
2022-10-05 00:00:00+00:00,25.911001,90.90844,24.311,31.492966,0.0,60.0,0.30372214,4.8965297,126.027466,2.0
2022-10-05 01:00:00+00:00,27.311,83.9626,24.361,32.633446,0.1,44.0,0.58172464,6.8777895,137.12111,51.0
2022-10-05 02:00:00+00:00,28.511,80.90174,24.911001,34.136192,0.1,53.0,0.7428398,7.9932966,125.837746,51.0
2022-10-05 03:00:00+00:00,29.461,77.26076,25.061,35.738293,0.2,95.0,0.9343307,10.805998,119.98155,51.0
2022-10-05 04:00:00+00:00,30.161001,72.028076,24.561,35.45416,0.2,100.0,1.1965246,12.55879,117.29949,51.0
2022-10-05 05:00:00+00:00,26.111,86.138535,23.611,29.518951,11.6,100.0,0.46860623,20.61766,155.22488,65.0
2022-10-05 06:00:00+00:00,26.211,88.77559,24.211,31.152214,1.3,100.0,0.38167858,8.854829,153.43501,61.0
2022-10-05 07:00:00+00:00,27.211,85.986206,24.661001,32.73207,0.0,99.0,0.5053408,6.830519,161.56496,3.0
2022-10-05 08:00:00+00:00,27.811,81.54231,24.361,30.895473,0.9,100.0,0.68934536,22.218153,130.39983,53.0
2022-10-05 09:00:00+00:00,26.211,86.92912,23.861,31.1432,0.6,100.0,0.44448304,7.42159,140.90616,53.0
2022-10-05 10:00:00+00:00,25.961,88.75587,23.961,30.650745,0.2,100.0,0.37675834,9.511088,150.5242,51.0
2022-10-05 11:00:00+00:00,25.611,91.16236,24.061,30.414085,0.0,100.0,0.29005218,9.1641035,135.0001,3.0
2022-10-05 12:00:00+00:00,24.961,90.57296,23.311,28.592495,0.1,100.0,0.2977047,14.05845,140.19447,51.0
2022-10-05 13:00:00+00:00,24.961,91.94923,23.561,29.073872,0.2,100.0,0.25423503,11.792404,121.26367,51.0
2022-10-05 14:00:00+00:00,24.761,91.660576,23.311,29.097275,0.0,100.0,0.26023865,9.227524,110.55612,3.0
2022-10-05 15:00:00+00:00,24.561,93.60639,23.461,29.107914,0.0,100.0,0.19714785,8.4042845,99.865746,3.0
2022-10-05 16:00:00+00:00,24.711,93.33175,23.561,29.275227,0.0,100.0,0.20746326,8.699793,114.44395,3.0
2022-10-05 17:00:00+00:00,24.561,93.88905,23.511,29.649727,0.0,100.0,0.18843126,4.896529,107.10281,3.0
2022-10-05 18:00:00+00:00,24.361,95.59431,23.611,29.905499,0.0,100.0,0.13423419,2.1897945,80.53775,3.0
2022-10-05 19:00:00+00:00,24.111,95.87509,23.411001,29.38145,0.0,100.0,0.12381482,3.2399998,270.0,3.0
2022-10-05 20:00:00+00:00,23.861,97.325905,23.411001,29.272236,0.0,100.0,0.07907224,2.2768397,341.56494,3.0
2022-10-05 21:00:00+00:00,23.761,97.913124,23.411001,29.172363,0.0,100.0,0.0613389,2.2768397,341.56494,3.0
2022-10-05 22:00:00+00:00,23.611,98.801445,23.411001,28.55494,0.0,100.0,0.034912586,5.4833565,23.198618,3.0
2022-10-05 23:00:00+00:00,23.711,98.5049,23.461,28.890686,0.0,100.0,0.04381323,4.072935,44.999897,3.0
2022-10-06 00:00:00+00:00,24.761,91.660576,23.311,29.548912,0.0,100.0,0.26023865,6.1305785,130.23628,3.0
2022-10-06 01:00:00+00:00,26.211,85.88918,23.661001,30.290138,0.0,100.0,0.4798572,12.429127,100.00792,3.0
2022-10-06 02:00:00+00:00,27.461,80.52507,23.811,31.315361,0.0,100.0,0.71267533,14.587776,105.75124,3.0
2022-10-06 03:00:00+00:00,28.361,80.6414,24.711,33.27493,0.1,100.0,0.7464595,13.450708,105.52418,51.0
2022-10-06 04:00:00+00:00,29.011,77.42535,24.661001,34.601437,0.1,100.0,0.9038522,11.874544,104.03627,51.0
2022-10-06 05:00:00+00:00,29.411001,74.75629,24.461,34.948208,1.0,100.0,1.0343211,14.707222,111.541046,55.0
2022-10-06 06:00:00+00:00,28.861,73.33158,23.611,33.01592,2.1,100.0,1.0586598,13.1041975,105.945465,61.0
2022-10-06 07:00:00+00:00,28.111,78.46316,24.011,32.51909,0.4,100.0,0.8185408,11.631956,111.801476,51.0
2022-10-06 08:00:00+00:00,27.761,80.08169,24.011,32.17537,0.5,100.0,0.7417581,11.592894,126.15828,53.0
2022-10-06 09:00:00+00:00,27.511,82.73668,24.311,32.16098,0.1,100.0,0.63355756,11.269782,153.43501,51.0
2022-10-06 10:00:00+00:00,27.111,84.9533,24.361,32.062725,0.0,100.0,0.53943634,9.422101,186.58185,3.0
2022-10-06 11:00:00+00:00,26.411001,89.86038,24.611,32.285107,0.0,100.0,0.34886432,4.198285,210.96368,3.0
2022-10-06 12:00:00+00:00,25.711,95.06865,24.861,31.89045,0.0,100.0,0.16279483,3.219938,243.43501,3.0
2022-10-06 13:00:00+00:00,25.311,96.1983,24.661001,31.148716,0.0,100.0,0.12256408,4.6800003,337.3801,3.0
2022-10-06 14:00:00+00:00,25.011,97.34852,24.561,30.476887,0.0,100.0,0.083972216,6.792466,32.005356,3.0
2022-10-06 15:00:00+00:00,24.661001,96.46939,24.061,29.423828,0.0,100.0,0.10951185,9.449572,49.635548,3.0
2022-10-06 16:00:00+00:00,24.061,95.2964,23.261,28.631622,0.0,100.0,0.14076567,7.42159,50.906155,3.0
2022-10-06 17:00:00+00:00,23.861,95.28953,23.061,28.540546,0.0,100.0,0.13929248,5.8603754,42.510403,3.0
2022-10-06 18:00:00+00:00,23.661001,96.44329,23.061,28.43827,0.0,100.0,0.103918314,5.1919937,33.6901,3.0
2022-10-06 19:00:00+00:00,23.561,96.732994,23.011,28.36557,0.0,100.0,0.09488368,4.802999,12.99463,3.0
2022-10-06 20:00:00+00:00,23.361,97.31599,22.911001,27.96083,0.0,3.0,0.07701874,5.8048253,352.87506,0.0
2022-10-06 21:00:00+00:00,23.161001,97.6075,22.761,27.573414,0.0,0.0,0.06783247,6.489992,356.82022,0.0
2022-10-06 22:00:00+00:00,23.111,97.01617,22.611,27.56787,0.0,19.0,0.08434367,5.5887027,14.931467,0.0
2022-10-06 23:00:00+00:00,23.211,96.724556,22.661001,27.736553,0.0,12.0,0.09314656,5.315336,28.30066,0.0
2022-10-07 00:00:00+00:00,24.711,93.895744,23.661001,30.069477,0.0,5.0,0.18991542,3.671294,11.3098955,0.0
2022-10-07 01:00:00+00:00,26.761,83.902405,23.811,32.333813,0.0,34.0,0.56541824,2.8116899,50.194473,1.0
2022-10-07 02:00:00+00:00,28.461,76.42082,23.911001,33.921146,0.0,73.0,0.91456985,5.4119864,86.186005,2.0
2022-10-07 03:00:00+00:00,29.511,69.991776,23.461,35.222523,0.0,70.0,1.2367635,7.172949,107.52566,2.0
2022-10-07 04:00:00+00:00,30.411001,67.066986,23.611,37.243607,0.0,35.0,1.4291697,6.9247384,117.89718,1.0
2022-10-07 05:00:00+00:00,31.011,65.00133,23.661001,37.71744,0.0,80.0,1.5716684,9.693296,111.801476,3.0
2022-10-07 06:00:00+00:00,30.911001,65.17664,23.611,36.85954,0.1,95.0,1.5549264,11.019764,128.36752,51.0
2022-10-07 07:00:00+00:00,30.161001,71.38432,24.411001,36.0804,1.2,100.0,1.2240808,10.24578,161.56496,55.0
2022-10-07 08:00:00+00:00,29.611,73.67821,24.411001,34.05395,0.4,100.0,1.0909812,13.584932,122.00535,51.0
2022-10-07 09:00:00+00:00,29.111,76.06322,24.461,34.275738,0.8,93.0,0.963958,8.373386,115.46331,53.0
2022-10-07 10:00:00+00:00,28.311,76.168304,23.711,33.122482,1.6,94.0,0.9163737,7.5942073,95.44024,61.0
2022-10-07 11:00:00+00:00,27.211,85.21826,24.511,32.900787,0.0,68.0,0.5330415,5.0142193,68.96242,2.0
2022-10-07 12:00:00+00:00,27.161001,87.015,24.811,32.766697,0.0,60.0,0.46686554,6.9153743,141.34016,2.0
2022-10-07 13:00:00+00:00,27.111,88.05534,24.961,33.05854,0.0,16.0,0.42819786,5.2416787,164.05453,0.0
2022-10-07 14:00:00+00:00,26.661001,91.2281,25.111,32.833477,0.0,53.0,0.30626082,4.379589,170.53775,2.0
2022-10-07 15:00:00+00:00,24.961,91.94923,23.561,28.900684,5.7,100.0,0.25423503,12.979984,340.55988,63.0
2022-10-07 16:00:00+00:00,23.611,96.7342,23.061,28.228622,3.9,100.0,0.09513283,6.28713,13.240531,63.0
2022-10-07 17:00:00+00:00,24.161001,93.87129,23.111,28.981976,0.2,100.0,0.18452048,5.0911684,351.87,51.0
2022-10-07 18:00:00+00:00,23.861,95.57814,23.111,28.979343,0.0,100.0,0.13075805,3.0547013,315.0001,3.0
2022-10-07 19:00:00+00:00,23.611,97.32093,23.161001,28.498531,0.0,100.0,0.07804012,4.8433046,318.01288,3.0
2022-10-07 20:00:00+00:00,23.411001,98.79963,23.211,28.23351,0.0,100.0,0.034548283,5.495161,301.60745,3.0
2022-10-07 21:00:00+00:00,23.511,97.90923,23.161001,28.653343,0.1,100.0,0.06053734,3.096837,305.53775,51.0
2022-10-07 22:00:00+00:00,23.511,98.20554,23.211,28.166706,0.4,100.0,0.051958084,6.638072,282.5288,51.0
2022-10-07 23:00:00+00:00,23.611,97.615456,23.211,28.404537,0.1,100.0,0.06946087,5.6920996,288.43503,51.0
2022-10-08 00:00:00+00:00,24.561,92.76291,23.311,29.162186,0.1,100.0,0.2231605,7.4128532,299.0545,51.0
2022-10-08 01:00:00+00:00,24.761,91.3842,23.261,29.135628,0.0,100.0,0.26886463,8.759178,260.53775,3.0
2022-10-08 02:00:00+00:00,25.861,86.11452,23.361,30.60624,0.0,100.0,0.46254897,6.6185193,292.3802,3.0
2022-10-08 03:00:00+00:00,26.661001,82.14005,23.361,31.144642,0.1,100.0,0.62367463,8.404285,316.73566,51.0
2022-10-08 04:00:00+00:00,26.661001,82.38828,23.411001,31.432308,0.1,100.0,0.6150031,6.638072,310.60123,51.0
2022-10-08 05:00:00+00:00,27.211,79.52746,23.361,32.04565,0.1,100.0,0.73834443,5.991594,302.7352,51.0
2022-10-08 06:00:00+00:00,27.461,78.845215,23.461,32.338345,0.4,100.0,0.77417636,6.1094027,224.9999,51.0
2022-10-08 07:00:00+00:00,26.611,83.13114,23.511,31.673992,1.8,100.0,0.5873277,5.0528407,184.08554,61.0
2022-10-08 08:00:00+00:00,26.111,83.5778,23.111,31.039593,0.5,100.0,0.55520463,4.3349743,131.63345,53.0
2022-10-08 09:00:00+00:00,26.161001,85.62591,23.561,30.983383,1.5,100.0,0.48737454,6.9153743,141.34016,61.0
2022-10-08 10:00:00+00:00,25.511,87.92106,23.361,30.360878,0.8,100.0,0.3941183,5.904439,142.43134,53.0
2022-10-08 11:00:00+00:00,25.061,91.1276,23.511,30.22876,0.5,100.0,0.2818563,4.3498964,155.55606,53.0
2022-10-08 12:00:00+00:00,25.211,93.63642,24.111,30.636173,0.2,100.0,0.20395446,5.1165614,140.71062,51.0
2022-10-08 13:00:00+00:00,25.111,94.478745,24.161001,30.571335,0.0,100.0,0.17590761,5.0911684,135.0001,3.0
2022-10-08 14:00:00+00:00,24.861,95.038055,24.011,30.256378,0.0,100.0,0.155756,4.896529,107.10281,3.0
2022-10-08 15:00:00+00:00,24.961,93.906784,23.911001,30.323738,0.1,100.0,0.19241071,4.6938257,122.471176,51.0
2022-10-08 16:00:00+00:00,25.061,93.34859,23.911001,30.755932,0.1,100.0,0.21129155,2.4149535,116.56499,51.0
2022-10-08 17:00:00+00:00,25.161001,91.40881,23.661001,30.771526,0.0,100.0,0.2745459,1.9386592,21.801476,3.0
2022-10-08 18:00:00+00:00,24.111,96.746216,23.561,29.346157,0.0,100.0,0.097664595,4.1046314,307.87503,3.0
2022-10-08 19:00:00+00:00,24.011,91.615555,22.561,28.920906,5.5,100.0,0.2501886,2.2768397,251.56496,63.0
2022-10-08 20:00:00+00:00,23.661001,95.57163,22.911001,28.884262,0.5,100.0,0.12938833,1.5273507,315.0001,53.0
2022-10-08 21:00:00+00:00,23.411001,96.43673,22.811,28.300682,0.0,100.0,0.10255909,3.4152596,288.43503,3.0
2022-10-08 22:00:00+00:00,23.211,98.499306,22.961,28.014622,0.1,100.0,0.04267478,4.6102495,308.65982,51.0
2022-10-08 23:00:00+00:00,23.261,98.499855,23.011,28.225845,0.1,100.0,0.04278803,3.7064266,330.9455,51.0
2022-10-09 00:00:00+00:00,23.661001,96.44329,23.061,28.889309,0.0,100.0,0.103918314,2.0991426,149.03632,3.0
2022-10-09 01:00:00+00:00,24.611,91.928955,23.211,29.452873,0.6,100.0,0.24962258,5.3517847,47.72637,53.0
2022-10-09 02:00:00+00:00,25.511,88.18676,23.411001,29.947971,0.3,100.0,0.3854468,8.942214,40.10085,51.0
2022-10-09 03:00:00+00:00,27.011,82.182175,23.711,31.667702,0.2,100.0,0.6350949,8.669949,41.63345,51.0
2022-10-09 04:00:00+00:00,28.811,73.766205,23.661001,33.30065,0.0,100.0,1.0383964,9.585739,55.713078,3.0
2022-10-09 05:00:00+00:00,29.611,69.170876,23.361,34.28858,0.1,100.0,1.2779377,8.350138,82.56869,51.0
2022-10-09 06:00:00+00:00,29.861,68.18248,23.361,35.429554,0.2,100.0,1.3379838,7.8954163,114.22774,51.0
2022-10-09 07:00:00+00:00,29.761,68.16309,23.261,34.615616,0.2,100.0,1.3311493,7.491114,144.78232,51.0
2022-10-09 08:00:00+00:00,27.811,74.496635,22.861,31.578411,1.5,100.0,0.9526286,11.269782,153.43501,61.0
2022-10-09 09:00:00+00:00,26.811,82.904076,23.661001,31.283333,2.0,100.0,0.60225964,9.726664,128.991,61.0
2022-10-09 10:00:00+00:00,26.161001,82.32859,22.911001,30.229618,1.8,100.0,0.59921503,9.422101,96.581856,61.0
2022-10-09 11:00:00+00:00,25.561,88.72419,23.561,30.593098,0.2,100.0,0.36899734,5.4833565,23.198618,51.0
2022-10-09 12:00:00+00:00,26.561,89.06908,24.611,32.44853,0.0,100.0,0.37942457,4.1046314,127.875046,3.0
2022-10-09 13:00:00+00:00,26.611,89.33945,24.711,32.46096,0.0,100.0,0.37112403,4.802999,167.00539,3.0
2022-10-09 14:00:00+00:00,26.061,90.10494,24.311,31.487782,0.3,100.0,0.33350658,5.95906,334.98312,51.0
2022-10-09 15:00:00+00:00,24.911001,94.470695,23.961,29.986301,0.5,100.0,0.17408419,6.8777895,47.12111,53.0
2022-10-09 16:00:00+00:00,24.911001,94.18726,23.911001,29.87601,0.1,100.0,0.18300867,7.42159,50.906155,51.0
2022-10-09 17:00:00+00:00,24.461,93.88466,23.411001,28.853722,0.2,100.0,0.18744588,9.255571,103.49575,51.0
2022-10-09 18:00:00+00:00,24.061,93.01813,22.861,28.198727,0.1,100.0,0.20895672,8.766573,109.17911,51.0
2022-10-09 19:00:00+00:00,23.811,93.57152,22.711,28.017677,0.0,100.0,0.189533,7.69592,100.784256,3.0
2022-10-09 20:00:00+00:00,23.611,94.704926,22.711,27.844006,0.0,100.0,0.15425134,7.5170207,106.699326,3.0
2022-10-09 21:00:00+00:00,23.561,95.27915,22.761,27.984657,0.0,100.0,0.13711023,6.4096174,128.15727,3.0
2022-10-09 22:00:00+00:00,23.511,95.85685,22.811,28.161743,0.0,100.0,0.11996889,5.0528407,85.91447,3.0
2022-10-09 23:00:00+00:00,23.661001,95.2826,22.861,28.373322,0.0,100.0,0.13783455,4.829907,63.435013,3.0
2022-10-10 00:00:00+00:00,24.611,88.64847,22.611,28.53128,0.0,100.0,0.35110378,9.255571,76.50425,3.0
2022-10-10 01:00:00+00:00,24.611,89.187965,22.711,29.041862,0.1,100.0,0.33441305,6.151683,69.44387,51.0
